Trade Date,Settle Date,Txn,Symbol,Security,Price,QTY,Comments,Comm,Sec Fee,Other,Foreign Withheld,Amount,Broker,Gain
5/20/2011,5/25/2011,ss,PSUN,PACIFIC SUNWEAR OF CALIF,3.4367,11350,,113.5,0.75,0,0,38892.3,BTIG,0
5/20/2011,5/25/2011,ss,WRC,WARNACO GROUP INC,58.8068,4000,EXERCISE OF WRC   110521P00060000,60,4.61,0.3,0,235162.29,BTIG,0
5/20/2011,5/20/2011,sl,WRC   110521P00060000,WARNACO GROUP INC 05/21/11 @60 PUT,1.1932,40,EXERCISE OF WRC   110521P00060000,0,0,0,0,4772.8,STUP,0
5/20/2011,5/25/2011,by,XRT,SPDR S&P RETAIL,52.481101,3650,,36.5,0,0,0,-191592.52,BTIG,0
5/23/2011,5/26/2011,ss,ASNA,ASCENA RETAIL GROUP INC,31.257,2410,,24.1,1.45,0,0,75303.82,BTIG,0
5/23/2011,5/26/2011,by,CHRS,CHARMING SHOPPES INC,4.1318,36620,,366.2,0,0,0,-151672.72,BTIG,0
5/23/2011,5/26/2011,sl,CROX,CROCS INC,21.159601,1780,,17.8,0.73,0,0,37645.56,BTIG,8371.5007
5/23/2011,5/26/2011,sl,DECK,DECKERS OUTDOOR CORP,87.391209,430,,15,0.73,0,0,37562.49,BTIG,1185.865
5/23/2011,5/23/2011,by,FADXX,GS FINANCIAL SQUARE MONEY,1,225802.85,,0,0,0,0,-225802.85,STUP,0
5/23/2011,5/26/2011,sl,FL,FOOT LOCKER INC,24.8578,6800,,68,3.25,0,0,168961.79,BTIG,15341.245
5/23/2011,5/26/2011,sl,HZO,MARINEMAX INC,8.384,1470,,15,0.24,0,0,12309.24,BTIG,-2333.7241
5/23/2011,5/26/2011,cs,KSS,KOHLS CORP,54.955502,2330,,23.3,0,0,0,-128069.62,BTIG,-3590.2431
5/23/2011,5/26/2011,sl,NWY,NEW YORK & CO INC,5.2697,12400,,124,1.26,0,0,65219.02,BTIG,-7405.2097
5/23/2011,5/26/2011,ss,ORLY,O'REILLY AUTOMOTIVE INC,59.134299,1270,,15,1.45,0,0,75084.11,BTIG,0
5/23/2011,5/26/2011,by,PIR,PIER 1 IMPORTS INC,11.5523,26000,,260,0,0,0,-300619.8,BTIG,0
5/23/2011,5/26/2011,by,XRT,SPDR S&P RETAIL,52.253,3590,,35.9,0,0,0,-187624.17,BTIG,0
5/23/2011,5/26/2011,sl,XRT,SPDR S&P RETAIL,52.314299,7180,,71.8,7.22,0,0,375537.65,BTIG,-5533.9153
5/23/2011,5/26/2011,cs,ZUMZ,ZUMIEZ INC,29.093199,2560,,25.6,0,0,0,-74504.19,BTIG,-2992.4794
5/24/2011,5/27/2011,ss,BONT,BON-TON STORES INC,10.267,4280,,42.8,0.85,0,0,43899.11,BTIG,0
5/24/2011,5/24/2011,by,FADXX,GS FINANCIAL SQUARE MONEY,1,73165.24,,0,0,0,0,-73165.24,STUP,0
5/24/2011,5/27/2011,cs,HD,HOME DEPOT INC,36.7236,2050,,20.5,0,0,0,-75303.88,BTIG,70.646
5/24/2011,5/27/2011,cs,LOW,LOWES COS INC,24.419798,3080,,30.8,0,0,0,-75243.78,BTIG,4165.0929
5/24/2011,5/27/2011,sl,NWY,NEW YORK & CO INC,5.064199,6410,,64.1,0.63,0,0,32396.79,BTIG,-3654.4689
5/24/2011,5/27/2011,sl,PIR,PIER 1 IMPORTS INC,11.5108,26000,,260,5.75,0,0,299015.05,BTIG,-1604.75
5/24/2011,5/27/2011,cs,PSS,COLLECTIVE BRANDS INC,18.4649,4710,,47.1,0,0,0,-87016.78,BTIG,5054.1837
5/24/2011,5/27/2011,cs,PSUN,PACIFIC SUNWEAR OF CALIF,3.205599,11470,,114.7,0,0,0,-36882.93,BTIG,2439.4297
5/24/2011,5/27/2011,cs,RL,RALPH LAUREN CORP,131.792197,1092,,15,0,0,0,-143932.08,BTIG,-4692.8449
5/24/2011,5/27/2011,by,XRT,SPDR S&P RETAIL,52.382198,3720,,37.2,0,0,0,-194898.98,BTIG,0
5/24/2011,5/27/2011,by,XRT,SPDR S&P RETAIL,52.559897,1460,,15,0,0,0,-76752.45,BTIG,0
5/24/2011,5/27/2011,sl,XRT,SPDR S&P RETAIL,52.681599,4820,,48.2,4.88,0,0,253872.23,BTIG,960.3416
5/24/2011,5/27/2011,sl,ZLC,ZALE CORP,4.449399,27210,,272.1,2.33,0,0,120793.74,BTIG,20145.2451
5/24/2011,5/27/2011,cs,ZUMZ,ZUMIEZ INC,30.326198,2470,,24.7,0,0,0,-74930.41,BTIG,-5932.783
5/25/2011,5/31/2011,ss,AEO,AMERICAN EAGLE OUTFITTERS NEW,13.28,5490,,54.9,1.4,0,0,72850.9,BTIG,0
5/25/2011,5/31/2011,ss,BBY,BEST BUY CO INC,31.245399,7210,,72.1,4.33,0,0,225202.9,BTIG,0
5/25/2011,5/31/2011,by,ETH,ETHAN ALLEN INTERIORS INC,22.746099,3310,,33.1,0,0,0,-75322.69,BTIG,0
5/25/2011,5/25/2011,by,FADXX,GS FINANCIAL SQUARE MONEY,1,1402364.78,,0,0,0,0,-1402364.78,STUP,0
5/25/2011,5/31/2011,sl,GCO,GENESCO INC,41.176701,1610,,16.1,1.28,0,0,66277.11,BTIG,-1059.5362
5/25/2011,5/31/2011,sl,NWY,NEW YORK & CO INC,5.156699,7623,,76.23,0.76,0,0,39232.53,BTIG,10843.9585
5/25/2011,5/31/2011,by,ODP,OFFICE DEPOT INC,4.2198,17870,,178.7,0,0,0,-75586.53,BTIG,0
5/25/2011,5/31/2011,by,PIR,PIER 1 IMPORTS INC,11.8255,6380,,63.8,0,0,0,-75510.49,BTIG,0
5/25/2011,5/31/2011,cs,PSUN,PACIFIC SUNWEAR OF CALIF,3.460199,44620,,446.2,0,0,0,-154840.32,BTIG,10756.0203
5/25/2011,5/31/2011,ss,RL,RALPH LAUREN CORP,119.699698,1260,,15,2.9,0,0,150803.72,BTIG,0
5/25/2011,5/31/2011,sl,SIG,SIGNET JEWELERS LTD,43.4818,1550,,15.5,1.3,0,0,67379.99,BTIG,238.9482
5/25/2011,5/31/2011,by,SIX,SIX FLAGS ENT CORP,74.118099,1010,,15,0,0,0,-74874.28,BTIG,0
5/25/2011,5/31/2011,by,XRT,SPDR S&P RETAIL,52.3637,10070,,100.7,0,0,0,-527403.16,BTIG,0
5/25/2011,5/31/2011,cs,XRT,SPDR S&P RETAIL,52.61,2020,,20.2,0,0,0,-106292.4,BTIG,-789.83
5/25/2011,5/31/2011,sl,XRT,SPDR S&P RETAIL,52.1926,5180,,51.8,5.2,0,0,270300.67,BTIG,-1024.5097
5/25/2011,5/31/2011,ss,XRT,SPDR S&P RETAIL,52.24,2020,,20.2,2.03,0,0,105502.57,BTIG,0
5/25/2011,5/31/2011,sl,ZLC,ZALE CORP,5.1884,19950,,199.5,1.99,0,0,103307.09,BTIG,31926.7844
5/26/2011,6/1/2011,cs,ASNA,ASCENA RETAIL GROUP INC,32.897199,12910,,129.1,0,0,0,-424831.95,BTIG,-8133.2262
5/26/2011,6/1/2011,ss,ASNA,ASCENA RETAIL GROUP INC,33.536,10370,,103.7,6.68,0,0,347657.94,BTIG,0
5/26/2011,5/26/2011,by,FADXX,GS FINANCIAL SQUARE MONEY,1,119580.31,,0,0,0,0,-119580.31,STUP,0
5/26/2011,6/1/2011,by,MOV,MOVADO GROUP INC,16.384099,4620,,46.2,0,0,0,-75740.74,BTIG,0
5/26/2011,6/1/2011,by,XRT,SPDR S&P RETAIL,53.156099,6410,,64.1,0,0,0,-340794.7,BTIG,0
5/26/2011,6/1/2011,sl,XRT,SPDR S&P RETAIL,52.731599,7320,,73.2,7.42,0,0,385914.69,BTIG,-2540.0771
5/26/2011,6/1/2011,sl,ZLC,ZALE CORP,5.050299,13947,,139.47,1.36,0,0,70295.7,BTIG,21386.8305
5/27/2011,6/2/2011,cs,BONT,BON-TON STORES INC,10.553399,6010,,60.1,0,0,0,-63486.03,BTIG,3187.5718
5/27/2011,5/27/2011,by,FADXX,GS FINANCIAL SQUARE MONEY,1,354423.74,,0,0,0,0,-354423.74,STUP,0
5/27/2011,6/2/2011,cs,JCP,J.C. PENNEY CO INC,36.0514,3170,,31.7,0,0,0,-114314.64,BTIG,7826.1685
5/27/2011,6/2/2011,cs,KIRK,KIRKLANDS INC,13.0888,4300,,43,0,0,0,-56324.84,BTIG,7273.5153
5/27/2011,6/2/2011,by,MOV,MOVADO GROUP INC,16.5969,4600,,46,0,0,0,-76391.74,BTIG,0
5/27/2011,6/2/2011,by,PIR,PIER 1 IMPORTS INC,11.8804,12890,,128.9,0,0,0,-153267.26,BTIG,0
5/27/2011,6/2/2011,cs,PVH,PVH CORP,66.7658,2160,,21.6,0,0,0,-144235.73,BTIG,3820.2123
